# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	27102
#@/user_id	1f16c4d4-a41a-4522-b9ab-3db93a4af922
hu 	乎	c=1 d=3.34653e-05 t=27102
hu bei 	湖北	c=2 d=0.000120454 t=27102
hu bei bo wu guan 	湖北博物館	c=1 d=4.28667e-06 t=27102
hu bei sheng 	湖北省	c=2 d=7.85567e-06 t=27102
hu bian 	湖邊	c=1 d=7.96997e-08 t=27102
hu die 	蝴蝶	c=1 d=0.12938 t=27102
hu du 	弧度	c=1 d=5.89006e-09 t=27102
hu ge 	胡歌	c=2 d=3.04643e-06 t=27102
hu guo 	瓠果	c=1 d=4.32078e-11 t=27102
hu jiao 	胡椒	c=0 d=3.57992e-05 t=27102
hu li 	狐狸	c=1 d=0.082085 t=27102
hu lian wang 	互聯網	c=4 d=0.00626543 t=27102
hu lve 	忽略	c=1 d=2.88137e-09 t=27102
hu mian 	湖面	c=1 d=0.554327 t=27102
hu nan 	湖南	c=1 d=2.42505e-10 t=27102
hu shi 	忽視	c=1 d=4.44087e-10 t=27102
hu tu 	糊塗	c=0 d=0.0543351 t=27102
hu wai 	戶外	c=1 d=0.379083 t=27102
hu xiang 	互相	c=1 d=1.23515e-14 t=27102
hu xiu 	虎嗅	c=1 d=7.30659e-15 t=27102
hu yuan 	虎園	c=1 d=1.875e-13 t=27102
hua 	化	c=3 d=0.0572688 t=27102
hua 	畫	c=3 d=0.847894 t=27102
hua 	花	c=23 d=7.26064 t=27102
hua 	華	c=2 d=4.99859e-19 t=27102
hua 	話	c=29 d=0.223233 t=27102
hua bei 	華北	c=1 d=2.68566e-05 t=27102
hua de 	畫得	c=1 d=1.15482e-17 t=27102
hua dian 	花店	c=1 d=6.05583e-12 t=27102
hua fen 	劃分	c=1 d=2.69958e-07 t=27102
hua hua 	花花	c=2 d=0.909373 t=27102
hua hua cao cao 	花花草草	c=1 d=0.960789 t=27102
hua hui 	花卉	c=2 d=1.27328e-11 t=27102
hua le 	花了	c=2 d=5.84577e-05 t=27102
hua le bu shao 	花了不少	c=1 d=9.98947e-18 t=27102
hua li hu shao 	花里胡哨	c=1 d=1.64134e-06 t=27102
hua qian 	花錢	c=4 d=0.000362464 t=27102
hua shi jian 	花時間	c=1 d=9.66756e-15 t=27102
hua shuo 	話說	c=9 d=0.670347 t=27102
hua shuo hao lai 	話說好萊	c=1 d=5.63184e-11 t=27102
hua suan 	划算	c=1 d=9.65934e-05 t=27102
hua ti 	話題	c=2 d=0.00177747 t=27102
hua tu 	畫圖	c=1 d=1.05552e-09 t=27102
hua tu ruan jian 	畫圖軟件	c=2 d=1.95217e-09 t=27102
hua wei 	華為	c=7 d=0.0181334 t=27102
hua xiang 	畫像	c=1 d=3.80453e-14 t=27102
hua yu 	華語	c=1 d=6.4048e-24 t=27102
hua yu jing dian 	華語經典	c=1 d=5.54026e-24 t=27102
hua zhe yuan wang qian 	花這冤枉錢	c=1 d=4.65492e-05 t=27102
hua zhuang 	化妝	c=2 d=0.000497955 t=27102
huai 	壞	c=2 d=0.00663763 t=27102
huai diao 	壞掉	c=1 d=0.00013776 t=27102
huan 	換	c=6 d=0.250634 t=27102
huan 	環	c=1 d=0.540641 t=27102
huan cheng 	換成	c=2 d=0.000410156 t=27102
huan cun 	緩存	c=2 d=0.15259 t=27102
huan ge 	換個	c=1 d=0.491644 t=27102
huan he 	緩和	c=1 d=2.27321e-14 t=27102
huan jie 	換節	c=0 d=0.0279431 t=27102
huan jie 	緩解	c=5 d=1.05533e-06 t=27102
huan jie dian 	換節點	c=2 d=0.585054 t=27102
huan jing 	環境	c=1 d=0.000232877 t=27102
huan jing bian liang 	環境變量	c=1 d=0.163654 t=27102
huan le 	換了	c=2 d=2.44224e-23 t=27102
huan man 	緩慢	c=1 d=5.93389e-08 t=27102
huan xiang 	幻想	c=1 d=0.396531 t=27102
huan xing 	喚醒	c=3 d=0.937067 t=27102
huan yi fu 	換衣服	c=1 d=2.46765e-09 t=27102
huang 	黃	c=2 d=0.321422 t=27102
huang fei 	荒廢	c=1 d=5.53273e-08 t=27102
huang gong 	皇宮	c=1 d=0.205975 t=27102
huang gu yu 	黃古魚	c=1 d=5.22223e-05 t=27102
huang he lou 	黃鶴樓	c=10 d=0.00374781 t=27102
huang hou 	皇后	c=0 d=0.0111359 t=27102
huang ru 	恍如	c=0 d=0.00309618 t=27102
huang ru zuo ri 	恍如昨日	c=1 d=0.031117 t=27102
huang se 	黃色	c=2 d=0.535261 t=27102
huang se wang zhan 	黃色網站	c=1 d=0.00119453 t=27102
hui 	回	c=5 d=0.00301261 t=27102
hui 	會	c=64 d=1.24087 t=27102
hui bao 	回報	c=1 d=0.017163 t=27102
hui bu hui 	會不會	c=3 d=0.000884932 t=27102
hui bu lai 	回不來	c=2 d=0.0001441 t=27102
hui che 	回車	c=1 d=1.16544e-07 t=27102
hui da 	回答	c=7 d=0.756332 t=27102
hui dao 	回到	c=1 d=8.55368e-16 t=27102
hui diao 	回調	c=1 d=0.0161635 t=27102
hui feng 	回鋒	c=-1 d=0 t=27102
hui fu 	回覆	c=2 d=8.27522e-09 t=27102
hui gu 	回顧	c=0 d=1.60856e-05 t=27102
hui gu yi xia 	回顧以下	c=1 d=0.000161662 t=27102
hui jia 	回家	c=2 d=0.000518277 t=27102
hui lai 	回來	c=2 d=8.43952e-05 t=27102
hui ni 	回你	c=1 d=2.1992e-07 t=27102
hui nong cun 	會農村	c=1 d=2.48601e-08 t=27102
hui qu 	回去	c=10 d=0.00759292 t=27102
hui shi 	回事	c=2 d=0.170333 t=27102
hui shou 	回收	c=3 d=3.1702e-09 t=27102
hui shou 	揮手	c=1 d=0.843665 t=27102
hui tou 	回头	c=8 d=0.279298 t=27102
hui tu 	繪圖	c=1 d=4.90792e-10 t=27102
hui tui 	回退	c=3 d=3.20574e-10 t=27102
hui yi 	回憶	c=1 d=0.126186 t=27102
hui yi 	惠以	c=1 d=0.125556 t=27102
hui yi lu 	回憶錄	c=1 d=3.39123e-14 t=27102
hui ying 	回應	c=1 d=1.47849e-12 t=27102
hui yong 	會用	c=1 d=0.185444 t=27102
hui you 	會有	c=1 d=1.5931e-08 t=27102
hun 	混	c=0 d=2.46128e-09 t=27102
hun chun 	琿春	c=0 d=9.54179e-09 t=27102
hun he fang shi 	混合方式	c=1 d=0.000198445 t=27102
hun ji nian 	混幾年	c=1 d=2.47362e-08 t=27102
hun luan 	混亂	c=1 d=8.21129e-06 t=27102
hun shu 	混輸	c=4 d=1.46554 t=27102
hun xiao 	混淆	c=3 d=4.4855e-10 t=27102
hun yao 	溷肴	c=1 d=4.46313e-10 t=27102
huo 	活	c=0 d=1.86723e-24 t=27102
huo 	火	c=1 d=0.000337144 t=27102
huo bu liao 	活不了	c=1 d=0.0724398 t=27102
huo che 	貨車	c=3 d=0.104958 t=27102
huo che piao 	火車票	c=1 d=0.00337959 t=27102
huo che zhan 	火車站	c=3 d=0.000160054 t=27102
huo dao 	活到	c=1 d=1.48873e-05 t=27102
huo de 	獲得	c=5 d=1.84584e-05 t=27102
huo dong 	活動	c=3 d=3.29885e-06 t=27102
huo guo 	火鍋	c=2 d=0.111359 t=27102
huo hu 	或湖	c=2 d=3.87276e-05 t=27102
huo hu 	火狐	c=1 d=0.00687406 t=27102
huo hua 	火花	c=1 d=1.97113e-13 t=27102
huo li quan kai 	火力全開	c=1 d=0.927743 t=27102
huo po 	活潑	c=2 d=3.90149e-07 t=27102
huo qu 	獲取	c=40 d=0.0992613 t=27102
huo xi ni 	和稀泥	c=2 d=5.58865e-11 t=27102
huo xia lai 	活下來	c=1 d=4.45148e-05 t=27102
huo xu 	或許	c=3 d=0.0593087 t=27102
huo yue 	活躍	c=1 d=0.000505481 t=27102
huo zhe 	或者	c=42 d=0.529935 t=27102
huo zhe shuo 	或者說	c=1 d=1.62081e-05 t=27102
ji 	即	c=10 d=0.078868 t=27102
ji 	及	c=4 d=0.00388186 t=27102
ji 	基	c=1 d=0.00042433 t=27102
ji 	季	c=3 d=0.00073355 t=27102
ji 	幾	c=1 d=2.48898e-22 t=27102
ji 	急	c=1 d=0.000101546 t=27102
ji 	機	c=0 d=5.3998e-17 t=27102
ji 	級	c=1 d=3.89035e-05 t=27102
ji 	記	c=0 d=0.0177284 t=27102
ji 	集	c=1 d=0.0916297 t=27102
ji 	雞	c=4 d=0.130628 t=27102
ji ba 	雞巴	c=9 d=0.29671 t=27102
ji bai 	幾百	c=0 d=3.28194e-12 t=27102
ji bai mi 	幾百米	c=1 d=3.2984e-11 t=27102
ji bai wan 	幾百萬	c=1 d=0.873716 t=27102
ji ben 	基本	c=7 d=0.334583 t=27102
ji ben shang 	基本上	c=1 d=0.0629761 t=27102
ji ben zhuang tai 	基本狀態	c=1 d=0.000376347 t=27102
ji bie 	級別	c=3 d=0.196072 t=27102
ji bie o 	級別哦	c=1 d=5.94723e-05 t=27102
ji cao 	基操	c=2 d=3.75567e-09 t=27102
ji chang 	機場	c=51 d=0.00143962 t=27102
ji cheng 	幾成	c=2 d=2.85608e-15 t=27102
ji cheng 	繼承	c=4 d=0.0523397 t=27102
ji cheng 	集成	c=3 d=0.0526021 t=27102
ji chi 	雞翅	c=1 d=0.109154 t=27102
ji chu 	基礎	c=11 d=0.204402 t=27102
ji ci 	幾次	c=2 d=0.26054 t=27102
ji dian 	幾點	c=2 d=9.28217e-07 t=27102
ji dong 	機動	c=1 d=0.0081887 t=27102
ji dong 	激動	c=1 d=0.00822975 t=27102
ji du 	幾度	c=1 d=0.00946646 t=27102
ji du jiao 	基督教	c=2 d=1.15169e-07 t=27102
ji fang 	機房	c=1 d=1.53459e-09 t=27102
ji fen 	幾分	c=1 d=0.0208584 t=27102
ji fen zhong 	幾分鐘	c=1 d=3.13316e-24 t=27102
ji ge 	幾個	c=16 d=0.994285 t=27102
ji ge dian 	幾個點	c=1 d=0.384812 t=27102
ji ge xiao shi 	幾個小時	c=1 d=1.79188e-09 t=27102
ji guan 	機關	c=2 d=3.58536e-06 t=27102
ji he 	集合	c=10 d=0.000122309 t=27102
ji he 	集和	c=1 d=3.2299e-11 t=27102
ji he kuang jia 	集合框架	c=2 d=6.55865e-10 t=27102
ji he kuang jia 	集和框架	c=2 d=6.4589e-11 t=27102
ji hou sai 	季後賽	c=1 d=1.37638e-23 t=27102
ji hu 	幾乎	c=1 d=0.0523397 t=27102
ji hua 	計畫	c=4 d=0.105399 t=27102
ji hua zhi xing ren wu 	計畫執行任務	c=1 d=1.23452e-08 t=27102
ji hui 	機會	c=5 d=0.0153166 t=27102
ji hui 	集會	c=1 d=2.88785e-06 t=27102
ji huo 	激活	c=5 d=0.394554 t=27102
ji huo ma 	激活碼	c=3 d=0.000380129 t=27102
ji ji 	幾雞	c=10 d=0.0105695 t=27102
ji ji 	雞雞	c=1 d=3.96801e-09 t=27102
ji jin 	集錦	c=2 d=2.7528e-23 t=27102
ji ke 	即可	c=19 d=1.70199 t=27102
ji ke yi 	既可以	c=1 d=0.0208584 t=27102
ji li 	吉利	c=2 d=6.73909e-05 t=27102
ji lie 	激烈	c=1 d=0.0110536 t=27102
ji lu 	記錄	c=16 d=0.30689 t=27102
ji mao 	雞毛	c=4 d=0.0254107 t=27102
ji mi 	吉米	c=0 d=2.17466e-23 t=27102
ji mi ni 	吉米尼	c=1 d=2.18556e-22 t=27102
ji mo zai chang ge 	寂寞在唱歌	c=1 d=2.95733e-21 t=27102
ji neng 	技能	c=1 d=0.00794669 t=27102
ji nian 	幾年	c=9 d=0.0153863 t=27102
ji nian hou 	幾年後	c=1 d=0.00810722 t=27102
ji nian qian 	幾年前	c=1 d=0.170333 t=27102
ji pai 	雞排	c=1 d=0.0109436 t=27102
ji pian 	幾篇	c=1 d=1.41613e-05 t=27102
ji qi 	及其	c=2 d=1.31995e-22 t=27102
ji qi 	機器	c=1 d=2.7206e-10 t=27102
ji qi ren 	機器人	c=61 d=6.35918 t=27102
ji qiao 	技巧	c=2 d=2.93199e-08 t=27102
ji ran 	既然	c=2 d=0.000110003 t=27102
ji ri 	幾日	c=1 d=3.71703e-05 t=27102
ji rou 	肌肉	c=2 d=0.537944 t=27102
ji sheng chong 	寄生虫	c=1 d=1.37166e-12 t=27102
ji shi 	即使	c=1 d=0.0235177 t=27102
ji shi miao 	幾十秒	c=1 d=0.000387808 t=27102
ji shu 	基數	c=1 d=3.6902e-08 t=27102
ji shu 	奇數	c=1 d=1.46757e-13 t=27102
ji shu 	技術	c=7 d=0.243952 t=27102
ji shu huo 	技術活	c=1 d=0.121238 t=27102
ji shu qi 	計數器	c=2 d=0.000457687 t=27102
ji suan 	計算	c=2 d=0.00514361 t=27102
ji ta 	吉他	c=2 d=1.93664e-13 t=27102
ji tian 	幾天	c=9 d=0.119433 t=27102
ji tui 	雞腿	c=1 d=0.108609 t=27102
ji wan 	幾萬	c=1 d=7.4107e-05 t=27102
ji xiang 	機箱	c=1 d=0.00433948 t=27102
ji xu 	基序	c=0 d=3.60902e-12 t=27102
ji xu 	繼續	c=3 d=0.000206543 t=27102
ji xu shi yong 	繼續使用	c=1 d=3.92853e-09 t=27102
ji xu you yi ku 	基序優衣褲	c=1 d=3.62711e-11 t=27102
ji yi 	及已	c=1 d=0.540641 t=27102
ji yi 	記憶	c=1 d=0.543351 t=27102
ji yi hun luan 	及已混亂	c=1 d=1.01301e-05 t=27102
ji yong 	即用	c=2 d=0.671071 t=27102
ji yu 	基於	c=5 d=1.71442 t=27102
ji zhang 	幾張	c=1 d=1.62949e-09 t=27102
ji zhe 	記者	c=3 d=0.157652 t=27102
ji zhi 	機制	c=4 d=0.0340475 t=27102
ji zhong 	幾種	c=1 d=4.09805e-06 t=27102
ji zhong 	集中	c=3 d=0.247833 t=27102
ji zhong ying 	集中營	c=1 d=3.67701e-17 t=27102
ji zhong zai 	集中在	c=1 d=2.61979e-07 t=27102
ji zhu 	寄主	c=1 d=8.24236e-21 t=27102
ji zhu 	記住	c=2 d=1.69285e-16 t=27102
jia 	佳	c=1 d=0.0101022 t=27102
jia 	假	c=1 d=9.44684e-08 t=27102
jia 	加	c=6 d=0.254107 t=27102
jia 	夾	c=3 d=1.66365 t=27102
jia 	家	c=4 d=3.69853e-05 t=27102
jia ban 	加班	c=6 d=0.0837432 t=27102
jia chan 	家產	c=3 d=8.65432e-08 t=27102
jia ge 	價格	c=5 d=0.0222592 t=27102
jia ge mei chu 	價格沒出	c=1 d=1.12846e-10 t=27102
jia jia 	家家	c=1 d=2.7206e-10 t=27102
jia li 	家裏	c=5 d=0.372452 t=27102
jia li mei you cao yuan 	家裏沒有草原	c=1 d=0.000150733 t=27102
jia mi 	加密	c=1 d=0.00145173 t=27102
jia qi 	假期	c=1 d=0.12307 t=27102
jia ru 	假如	c=1 d=1.40371e-19 t=27102
jia ru 	加入	c=5 d=0.0678809 t=27102
jia shang 	加上	c=1 d=6.47595e-07 t=27102
jia shi 	駕駛	c=0 d=2.91637e-05 t=27102
jia shi zi tai 	駕駛姿態	c=1 d=0.000293099 t=27102
jia su 	加速	c=4 d=0.69302 t=27102
jia ting 	家庭	c=1 d=0.0867261 t=27102
jia yin 	佳音	c=0 d=0.0737123 t=27102
jia zai 	加載	c=4 d=0.0951504 t=27102
jia zu 	家族	c=0 d=0.000882647 t=27102
jia zu yi chuan 	家族遺傳	c=1 d=0.00887071 t=27102
jian 	劍	c=1 d=0.00047843 t=27102
jian 	建	c=1 d=1.54229e-09 t=27102
jian 	見	c=1 d=1.62893e-05 t=27102
jian 	鍵	c=8 d=0.000925663 t=27102
jian 	間	c=1 d=0.00100779 t=27102
jian bang 	肩膀	c=2 d=5.19707e-07 t=27102
jian cha 	檢查	c=3 d=9.51346e-06 t=27102
jian cha yuan 	檢察院	c=1 d=0.0837432 t=27102
jian cha zhang 	檢察長	c=1 d=0.106459 t=27102
jian chi 	堅持	c=2 d=1.44227e-07 t=27102
jian dan 	簡單	c=25 d=0.895277 t=27102
jian diao 	減掉	c=1 d=0.0096577 t=27102
jian ding 	監定	c=0 d=1.26905e-10 t=27102
jian ding yi xia 	監定一下	c=1 d=1.27541e-09 t=27102
jian fei 	減肥	c=6 d=0.0310835 t=27102
jian feng 	見縫	c=1 d=0.000605171 t=27102
jian ge 	間隔	c=6 d=0.000119414 t=27102
jian guo 	监国	c=0 d=5.65718e-06 t=27102
jian hua 	簡化	c=4 d=0.000567097 t=27102
jian ji 	剪輯	c=0 d=0.00399551 t=27102
jian jie 	簡介	c=2 d=0.250324 t=27102
jian jie 	簡潔	c=2 d=0.524111 t=27102
jian jie yi dian 	簡潔一點	c=1 d=1.6919e-10 t=27102
jian kang 	健康	c=4 d=6.35363e-06 t=27102
jian kong 	監控	c=1 d=9.85615e-07 t=27102
jian li 	建立	c=2 d=1.44498e-07 t=27102
jian li 	監利	c=3 d=0.0006561 t=27102
jian mao 	鍵帽	c=1 d=1.21007e-08 t=27102
jian mian 	見面	c=7 d=0.0134544 t=27102
jian pan 	鍵盤	c=15 d=0.0163839 t=27102
jian pu 	簡譜	c=2 d=1.16077e-11 t=27102
jian qie ban 	剪切板	c=1 d=0.00191125 t=27102
jian rong 	兼容	c=2 d=0.0302704 t=27102
jian rong xing 	兼容性	c=2 d=0.0139944 t=27102
jian ru 	鍵入	c=4 d=0.932394 t=27102
jian ru ma 	鍵入碼	c=1 d=0.028297 t=27102
jian shen 	健身	c=1 d=9.364e-22 t=27102
jian shu tao zhuang 	鍵鼠套裝	c=1 d=5.43536e-05 t=27102
jian ti zhong wen 	簡體中文	c=1 d=0.0123389 t=27102
jian tu 	簡圖	c=1 d=8.88582e-23 t=27102
jian wang 	健忘	c=1 d=1.07583e-07 t=27102
jian wei 	鍵位	c=3 d=0.20089 t=27102
jian yan 	檢驗	c=1 d=7.10416e-08 t=27102
jian yi 	建議	c=10 d=0.000275573 t=27102
jian zao 	建造	c=4 d=4.35523e-22 t=27102
jian zao zhe 	建造者	c=1 d=6.48478e-23 t=27102
jian zhi 	簡直	c=1 d=7.76369e-23 t=27102
jian zhi 	鍵值	c=0 d=0.00197421 t=27102
jian zhi dui 	鍵值對	c=4 d=0.0198411 t=27102
jian zhi shi 	簡直是	c=1 d=0.683861 t=27102
jian zou 	間奏	c=1 d=3.57311e-11 t=27102
jiang 	將	c=29 d=0.945169 t=27102
jiang 	江	c=1 d=2.40631e-07 t=27102
jiang 	講	c=10 d=0.71177 t=27102
jiang bu guo lai 	將不過來	c=1 d=0.196912 t=27102
jiang de 	講的	c=1 d=3.02282e-14 t=27102
jiang ge 	講個	c=1 d=0.0031354 t=27102
jiang han qu 	江漢區	c=1 d=0.211189 t=27102
jiang ji 	降級	c=1 d=0.000220415 t=27102
jiang jia 	降價	c=1 d=6.31499e-05 t=27102
jiang jiang 	講講	c=1 d=5.31579e-08 t=27102
jiang jiu 	將就	c=2 d=0.654711 t=27102
jiang jiu 	講究	c=0 d=0.000856561 t=27102
jiang jun 	將軍	c=1 d=1.23003e-24 t=27102
jiang li 	獎勵	c=3 d=0.0164184 t=27102
jiang qi 	將其	c=2 d=2.81023e-09 t=27102
jiang su 	江蘇	c=2 d=1.85815e-09 t=27102
jiang ta 	將它	c=1 d=8.70691e-19 t=27102
jiang ta men 	將他們	c=1 d=1.11222e-16 t=27102
jiang ting fu 	蒋廷黻	c=1 d=3.242e-14 t=27102
jiang wen 	姜文	c=1 d=0.000523486 t=27102
jiang wen 	降溫	c=1 d=0.00052611 t=27102
jiang xia 	江夏	c=1 d=4.38459e-07 t=27102
jiang xin 	降薪	c=1 d=1.10841e-05 t=27102
jiang yu 	降雨	c=1 d=1.25111e-09 t=27102
jiao 	叫	c=23 d=0.283654 t=27102
jiao 	教	c=2 d=5.10735e-08 t=27102
jiao 	較	c=1 d=1.29803e-10 t=27102
jiao ben 	腳本	c=11 d=2.64601 t=27102
jiao che 	轎車	c=2 d=0.000894474 t=27102
jiao cheng 	教程	c=1 d=1.59831e-17 t=27102
jiao da 	較大	c=0 d=1.09757e-08 t=27102
jiao da cha yi 	較大差異	c=1 d=1.10307e-07 t=27102
jiao du 	角度	c=1 d=0.115903 t=27102
jiao duo 	較多	c=1 d=0.0982736 t=27102
jiao fang 	交房	c=1 d=5.40917e-07 t=27102
jiao hu shi 	交互式	c=1 d=4.1938e-13 t=27102
jiao hua 	澆花	c=1 d=1.69161e-08 t=27102
jiao ji 	交集	c=2 d=2.26443e-05 t=27102
jiao jing 	交警	c=5 d=9.56648e-09 t=27102
jiao liu 	交流	c=1 d=3.69146e-12 t=27102
jiao luo 	角落	c=1 d=1.82336e-08 t=27102
jiao na 	繳納	c=1 d=2.83751e-05 t=27102
jiao ni 	叫你	c=1 d=1.05982e-07 t=27102
jiao ni 	教你	c=2 d=0.0484226 t=27102
jiao qu 	郊區	c=1 d=6.44256e-05 t=27102
jiao sha 	叫啥	c=1 d=0.00130703 t=27102
jiao shao 	較少	c=1 d=1.61717e-08 t=27102
jiao ta 	教他	c=1 d=0.346456 t=27102
jiao tang 	教堂	c=1 d=6.08411e-08 t=27102
jiao tong 	交通	c=3 d=0.000393669 t=27102
jiao wang guo zheng 	矯枉過正	c=1 d=0.104874 t=27102
jiao yu 	教育	c=2 d=0.00173804 t=27102
jiao zuo 	叫做	c=1 d=0.219808 t=27102
jie 	借	c=1 d=6.30083e-08 t=27102
jie 	姐	c=1 d=0.00154923 t=27102
jie 	接	c=8 d=0.0746459 t=27102
jie bao 	解包	c=8 d=0.0245689 t=27102
jie ceng 	階層	c=1 d=4.59749e-06 t=27102
jie cheng 	階乘	c=1 d=0.0051953 t=27102
jie chu 	接觸	c=1 d=0.0160027 t=27102
jie chu 	解除	c=3 d=4.9769e-12 t=27102
jie di 	姐弟	c=0 d=2.59956e-05 t=27102
jie di ju 	姐弟局	c=1 d=0.000261259 t=27102
jie dian 	節點	c=46 d=0.931258 t=27102
jie ge tu 	截個圖	c=4 d=0.344728 t=27102
jie gou 	結構	c=6 d=0.0177286 t=27102
jie gou xing 	結構型	c=1 d=0.178173 t=27102
jie guo 	結果	c=25 d=0.920354 t=27102
jie ji 	階級	c=0 d=4.77276e-06 t=27102
jie jian 	借鑑	c=0 d=7.69323e-05 t=27102
jie jian jie jian 	借鑑借鑑	c=1 d=0.000773179 t=27102
jie jie 	姐姐	c=1 d=3.79341e-09 t=27102
jie ju 	結局	c=2 d=0.105399 t=27102
jie jue 	解決	c=6 d=0.427415 t=27102
jie jue bu liao 	解決不了	c=1 d=4.12995e-09 t=27102
jie kou 	接口	c=16 d=0.597501 t=27102
jie mian 	界面	c=8 d=0.557106 t=27102
jie mu 	節目	c=1 d=0.000155324 t=27102
jie ni 	接你	c=2 d=4.1954e-07 t=27102
jie qu 	截取	c=1 d=2.99122e-08 t=27102
jie qu 	街區	c=1 d=2.9763e-08 t=27102
jie ru 	接入	c=6 d=0.226907 t=27102
jie san 	解散	c=1 d=3.53695e-09 t=27102
jie shao 	介紹	c=10 d=0.635431 t=27102
jie shao yi xia 	介紹一下	c=2 d=7.45368e-06 t=27102
jie shi 	節食	c=1 d=0.0104621 t=27102
jie shi 	解釋	c=9 d=0.00550882 t=27102
jie shi qi 	解釋器	c=1 d=0.666977 t=27102
jie shou 	接受	c=1 d=5.45035e-08 t=27102
jie shou 	接收	c=3 d=0.197899 t=27102
jie shu 	結束	c=4 d=0.926672 t=27102
jie shu le 	結束了	c=1 d=6.70777e-09 t=27102
jie tu 	截圖	c=2 d=0.293758 t=27102
jie wei 	結尾	c=2 d=0.00019037 t=27102
jie wei 	解圍	c=1 d=9.23431e-05 t=27102
jie xi 	傑西	c=-1 d=0 t=27102
jie xi 	揭西	c=-1 d=0 t=27102
jie xi 	解析	c=2 d=0.329559 t=27102
jie xia 	解夏	c=1 d=2.0729e-17 t=27102
jie xia lai 	接下來	c=9 d=0.650509 t=27102
jie ya 	解壓	c=1 d=0.00137404 t=27102
jie yu 	介於	c=1 d=0.000149233 t=27102
jie yu 	結語	c=1 d=2.26657e-09 t=27102
jie zhe 	接着	c=2 d=0.0739031 t=27102
jie zhi 	節制	c=1 d=2.59373e-07 t=27102
jie zhu 	藉助	c=1 d=0.0448245 t=27102
jie zhu yu 	藉助於	c=1 d=8.74162e-07 t=27102
jie zou 	節奏	c=1 d=0.00271219 t=27102
jin 	僅	c=3 d=1.32587e-06 t=27102
jin 	勁	c=0 d=0.00285814 t=27102
jin 	斤	c=5 d=0.0275255 t=27102
jin 	緊	c=1 d=4.04116e-18 t=27102
jin 	近	c=4 d=7.44912e-07 t=27102
jin 	進	c=3 d=6.84094e-05 t=27102
jin 	金	c=1 d=3.53635e-07 t=27102
jin bu qu 	今不取	c=1 d=1.95019e-05 t=27102
jin bu qu 	進不去	c=1 d=2.24363e-07 t=27102
jin cheng 	進程	c=45 d=9.24838 t=27102
jin ci er yi 	僅此而已	c=1 d=0.56836 t=27102
jin cou 	緊湊	c=0 d=0.0188247 t=27102
jin dai shi 	近代史	c=2 d=1.53433e-07 t=27102
jin du 	進度	c=3 d=1.79499e-06 t=27102
jin gong 	僅供	c=2 d=3.14458e-08 t=27102
jin guan 	儘管	c=1 d=0.0188734 t=27102
jin ji 	進基	c=1 d=0.00162053 t=27102
jin ji 	進擊	c=1 d=0.00162866 t=27102
jin ji tian 	近幾天	c=1 d=0.50409 t=27102
jin jin 	僅僅	c=9 d=0.423162 t=27102
jin ke neng 	儘可能	c=1 d=4.85067e-19 t=27102
jin lai 	近來	c=1 d=7.67467e-05 t=27102
jin mo 	禁摩	c=2 d=9.16606e-10 t=27102
jin neng 	僅能	c=1 d=1.51226e-13 t=27102
jin nian 	今年	c=3 d=2.37049e-07 t=27102
jin qu 	進去	c=5 d=0.000480833 t=27102
jin qu 	進取	c=0 d=2.80927e-06 t=27102
jin qu bu jin qu 	進取不進取	c=1 d=2.82335e-05 t=27102
jin ri 	今日	c=3 d=6.09986e-09 t=27102
jin ri tou tiao 	今日頭條	c=2 d=2.88139e-20 t=27102
jin rong 	金融	c=2 d=6.79156e-08 t=27102
jin ru 	進入	c=7 d=0.705617 t=27102
jin shen 	緊身	c=1 d=1.04674e-08 t=27102
jin shen ku 	緊身褲	c=1 d=1.05726e-08 t=27102
jin suo 	緊縮	c=1 d=6.41152e-07 t=27102
jin tian 	今天	c=33 d=0.730095 t=27102
jin tian shang wu 	今天上午	c=1 d=0.000405658 t=27102
jin ting 	禁停	c=1 d=4.28813e-10 t=27102
jin wan 	今晚	c=8 d=0.0393602 t=27102
jin xing 	進行	c=12 d=0.735039 t=27102
jin yi bu 	進一步	c=1 d=1.74461e-18 t=27102
jin yi ge yue 	近一個月	c=2 d=2.08837e-16 t=27102
jin yi zhou 	近一周	c=2 d=1.77321e-20 t=27102
jin yin 	浸淫	c=1 d=5.58833e-08 t=27102
jin zhan 	進展	c=0 d=4.15927e-05 t=27102
jin zhang 	緊張	c=0 d=0.0162838 t=27102
jin zhi 	禁止	c=1 d=0.280832 t=27102
jin zhi 	進制	c=1 d=5.06789e-05 t=27102
jin zuo 	僅作	c=1 d=6.94788e-11 t=27102
jing chang 	經常	c=2 d=0.00690852 t=27102
jing chang chu xian 	經常出現	c=1 d=0.000407691 t=27102
jing dai 	靜帶	c=0 d=0.0737123 t=27102
jing dai jia yin 	靜帶佳音	c=1 d=0.740818 t=27102
jing dian 	景點	c=2 d=0.000147856 t=27102
jing dian 	經典	c=5 d=1.72348 t=27102
jing dian mei wei 	經典美味	c=1 d=0.822835 t=27102
jing gao 	警告	c=6 d=0.614243 t=27102
jing guo 	經過	c=3 d=1.01188e-06 t=27102
jing ji 	經濟	c=4 d=4.24811e-06 t=27102
jing ji jia zhi 	經濟價值	c=1 d=1.60468e-05 t=27102
jing li 	敬禮	c=1 d=0.150318 t=27102
